key,1,2
608,傭兵傳奇1,累計完成10種傭兵理符任務。
609,傭兵傳奇2,累計完成50種傭兵理符任務。
610,傭兵傳奇3,累計完成100種傭兵理符任務。
611,木匠傳奇1,累計完成5種木工理符任務。
612,木匠傳奇2,累計完成20種木工理符任務。
613,木匠傳奇3,累計完成40種木工理符任務。
614,鐵匠傳奇1,累計完成5種鍛冶理符任務。
615,鐵匠傳奇2,累計完成20種鍛冶理符任務。
616,鐵匠傳奇3,累計完成40種鍛冶理符任務。
617,甲匠傳奇1,累計完成5種鑄甲理符任務。
618,甲匠傳奇2,累計完成20種鑄甲理符任務。
619,甲匠傳奇3,累計完成40種鑄甲理符任務。
620,金匠傳奇1,累計完成5種雕金理符任務。
621,金匠傳奇2,累計完成20種雕金理符任務。
622,金匠傳奇3,累計完成40種雕金理符任務。
623,革匠傳奇1,累計完成5種製革理符任務。
624,革匠傳奇2,累計完成20種製革理符任務。
625,革匠傳奇3,累計完成40種製革理符任務。
626,衣匠傳奇1,累計完成5種裁縫理符任務。
627,衣匠傳奇2,累計完成20種裁縫理符任務。
628,衣匠傳奇3,累計完成40種裁縫理符任務。
629,煉金傳奇1,累計完成5種煉金理符任務。
630,煉金傳奇2,累計完成20種煉金理符任務。
631,煉金傳奇3,累計完成40種煉金理符任務。
632,廚師傳奇1,累計完成5種烹調理符任務。
633,廚師傳奇2,累計完成20種烹調理符任務。
634,廚師傳奇3,累計完成40種烹調理符任務。
635,礦石傳奇1,累計完成5種採礦理符任務。
636,礦石傳奇2,累計完成20種採礦理符任務。
637,礦石傳奇3,累計完成40種採礦理符任務。
638,草木傳奇1,累計完成5種園藝理符任務。
639,草木傳奇2,累計完成20種園藝理符任務。
640,草木傳奇3,累計完成40種園藝理符任務。
641,漁民傳奇1,累計完成5種釣魚理符任務。
642,漁民傳奇2,累計完成20種釣魚理符任務。
643,漁民傳奇3,累計完成40種釣魚理符任務。
644,公會特令1,累計完成3種公會令。
645,公會特令2,累計完成7種公會令。
646,公會特令3,累計完成14種公會令。
647,踏入中拉諾西亞,成功到達中拉諾西亞並點亮地圖。
648,踏入拉諾西亞低地,成功到達拉諾西亞低地並點亮地圖。
649,踏入東拉諾西亞,成功到達東拉諾西亞並點亮地圖。
650,踏入西拉諾西亞,成功到達西拉諾西亞並點亮地圖。
651,踏入拉諾西亞高地,成功到達拉諾西亞高地並點亮地圖。
652,踏入西薩納蘭,成功到達西薩納蘭並點亮地圖。
653,踏入中薩納蘭,成功到達中薩納蘭並點亮地圖。
654,踏入東薩納蘭,成功到達東薩納蘭並點亮地圖。
655,踏入南薩納蘭,成功到達南薩納蘭並點亮地圖。
656,踏入北薩納蘭,成功到達北薩納蘭並點亮地圖。
657,踏入黑衣森林中央林區,成功到達黑衣森林中央林區並點亮地圖。
658,踏入黑衣森林東部林區,成功到達黑衣森林東部林區並點亮地圖。
659,踏入黑衣森林南部林區,成功到達黑衣森林南部林區並點亮地圖。
660,踏入黑衣森林北部林區,成功到達黑衣森林北部林區並點亮地圖。
661,踏入庫爾札斯中央高地,成功到達庫爾札斯中央高地並點亮地圖。
662,踏入摩杜納,成功到達摩杜納並點亮地圖。
663,踏遍沙斯塔夏溶洞,成功探索沙斯塔夏溶洞的所有地區。
664,踏遍布雷福洛克斯野營地,成功探索布雷福洛克斯野營地的所有地區。
665,踏遍放浪神古神殿,成功探索放浪神古神殿的所有地區。
666,踏遍銅鈴銅山,成功探索銅鈴銅山的所有地區。
667,踏遍日影地修練所,成功探索日影地修練所的所有地區。
668,踏遍喀恩埋沒聖堂,成功探索喀恩埋沒聖堂的所有地區。
669,踏遍塔姆·塔拉墓園,成功探索塔姆·塔拉墓園的所有地區。
670,踏遍靜語莊園,成功探索靜語莊園的所有地區。
671,踏遍無限城古堡,成功探索無限城古堡的所有地區。
672,踏遍石衛塔,成功探索石衛塔的所有地區。
673,踏遍托托·拉克千獄,成功探索托托·拉克千獄的所有地區。
674,踏遍樵鳴洞,成功探索樵鳴洞的所有地區。
675,踏遍澤梅爾要塞,成功探索澤梅爾要塞的所有地區。
676,踏遍黃金谷,成功探索黃金谷的所有地區。
677,踏入拉諾西亞外地,成功到達拉諾西亞外地並點亮地圖。
678,踏遍帝國南方堡,成功探索帝國南方堡的所有地區。
679,踏遍天幕魔導城,成功探索天幕魔導城的所有地區。
680,勇闖初級大迷宮1,挑戰巴哈姆特大迷宮邂逅之章，並成功探索第一階段所有地區。
681,勇闖初級大迷宮2,挑戰巴哈姆特大迷宮邂逅之章，並成功探索第二階段所有地區。
682,勇闖初級大迷宮3,挑戰巴哈姆特大迷宮邂逅之章，並成功探索第三階段所有地區。
683,,
684,勇闖初級大迷宮5,挑戰巴哈姆特大迷宮邂逅之章，並成功探索第五階段所有地區。
685,,
686,黑渦團傳奇1,累計完成5種黑渦團軍隊理符任務。
687,黑渦團傳奇2,累計完成10種黑渦團軍隊理符任務。
688,黑渦團傳奇3,累計完成15種黑渦團軍隊理符任務。
689,雙蛇黨傳奇1,累計完成5種雙蛇黨軍隊理符任務。
690,雙蛇黨傳奇2,累計完成10種雙蛇黨軍隊理符任務。
691,雙蛇黨傳奇3,累計完成15種雙蛇黨軍隊理符任務。
692,恆輝隊傳奇1,累計完成5種恆輝隊軍隊理符任務。
693,恆輝隊傳奇2,累計完成10種恆輝隊軍隊理符任務。
694,恆輝隊傳奇3,累計完成15種恆輝隊軍隊理符任務。
695,專研木工筆記1,累計完成並標記30種製作筆記中的木工配方。
696,專研木工筆記2,累計完成並標記50種製作筆記中的木工配方。
697,專研木工筆記3,累計完成並標記100種製作筆記中的木工配方。
698,專研鍛冶筆記1,累計完成並標記40種製作筆記中的鍛冶配方。
699,專研鍛冶筆記2,累計完成並標記90種製作筆記中的鍛冶配方。
700,專研鍛冶筆記3,累計完成並標記190種製作筆記中的鍛冶配方。
701,專研甲胄筆記1,累計完成並標記30種製作筆記中的鑄甲配方。
702,專研甲胄筆記2,累計完成並標記70種製作筆記中的鑄甲配方。
703,專研甲胄筆記3,累計完成並標記160種製作筆記中的鑄甲配方。
704,專研雕金筆記1,累計完成並標記60種製作筆記中的雕金配方。
705,專研雕金筆記2,累計完成並標記130種製作筆記中的雕金配方。
706,專研雕金筆記3,累計完成並標記270種製作筆記中的雕金配方。
707,專研皮革筆記1,累計完成並標記40種製作筆記中的皮革配方。
708,專研皮革筆記2,累計完成並標記90種製作筆記中的皮革配方。
709,專研皮革筆記3,累計完成並標記180種製作筆記中的皮革配方。
710,專研裁縫筆記1,累計完成並標記50種製作筆記中的裁縫配方。
711,專研裁縫筆記2,累計完成並標記110種製作筆記中的裁縫配方。
712,專研裁縫筆記3,累計完成並標記230種製作筆記中的裁縫配方。
713,專研煉金筆記1,累計完成並標記30種製作筆記中的煉金配方。
714,專研煉金筆記2,累計完成並標記60種製作筆記中的煉金配方。
715,專研煉金筆記3,累計完成並標記110種製作筆記中的煉金配方。
716,專研烹調筆記1,累計完成並標記30種製作筆記中的烹調配方。
717,專研烹調筆記2,累計完成並標記60種製作筆記中的烹調配方。
718,專研烹調筆記3,累計完成並標記120種製作筆記中的烹調配方。
719,專研採掘筆記1,累計採掘成功並標記15種採集筆記中記載的採礦工專屬素材。
720,專研採掘筆記2,累計採掘成功並標記30種採集筆記中記載的採礦工專屬素材。
721,專研採掘筆記3,累計採掘成功並標記50種採集筆記中記載的採礦工專屬素材。
722,專研採伐筆記1,累計採伐成功並標記25種採集筆記中記載的園藝工專屬素材。
723,專研採伐筆記2,累計採伐成功並標記50種採集筆記中記載的園藝工專屬素材。
724,專研採伐筆記3,累計採伐成功並標記100種採集筆記中記載的園藝工專屬素材。
725,專研釣魚筆記1,累計釣上並標記40種釣魚筆記中記載的物種。
726,專研釣魚筆記2,累計釣上並標記80種釣魚筆記中記載的物種。
727,專研釣魚筆記3,累計釣上並標記160種釣魚筆記中記載的物種。
728,專研劍術筆記,完成劍術師討伐筆記中的所有內容。
729,專研拳術筆記,完成格鬥家討伐筆記中的所有內容。
730,專研斧術筆記,完成斧術師討伐筆記中的所有內容。
731,專研槍術筆記,完成槍術師討伐筆記中的所有內容。
732,專研弓術筆記,完成弓箭手討伐筆記中的所有內容。
733,專研幻術筆記,完成幻術師討伐筆記中的所有內容。
734,專研咒術筆記,完成咒術師討伐筆記中的所有內容。
735,專研秘術筆記,完成秘術師討伐筆記中的所有內容。
736,專研黑渦團筆記,完成黑渦團討伐筆記中的所有內容。
737,專研雙蛇黨筆記,完成雙蛇黨討伐筆記中的所有內容。
738,專研恆輝隊筆記,完成恆輝隊討伐筆記中的所有內容。
739,迷宮的信者1,成功突破5種迷宮或討伐殲滅戰。
740,迷宮的信者2,成功突破10種迷宮或討伐殲滅戰。
741,迷宮的信者3,成功突破20種迷宮或討伐殲滅戰。
742,迷宮的霸者1,累計突破10次迷宮或討伐殲滅戰。
743,迷宮的霸者2,累計突破30次迷宮或討伐殲滅戰。
744,迷宮的霸者3,累計突破100次迷宮或討伐殲滅戰。
745,迷宮的霸者4,累計突破300次迷宮或討伐殲滅戰。
746,偉大的探險家,累計突破1000次迷宮或討伐殲滅戰。
747,稱霸大迷宮開端1,成功挑戰巴哈姆特大迷宮邂逅之章。
748,稱霸大迷宮開端2,累計成功挑戰巴哈姆特大迷宮邂逅之章5次。
749,稱霸大迷宮開端3,累計成功挑戰巴哈姆特大迷宮邂逅之章10次。
750,木工專精1,累計做出優質木工製品100次。
751,木工專精2,累計做出優質木工製品500次。
752,木工專精3,累計做出優質木工製品3000次。
753,鍛冶專精1,累計做出優質鍛冶製品100次。
754,鍛冶專精2,累計做出優質鍛冶製品500次。
755,鍛冶專精3,累計做出優質鍛冶製品3000次。
756,甲胄專精1,累計做出優質鑄甲製品100次。
757,甲胄專精2,累計做出優質鑄甲製品500次。
758,甲胄專精3,累計做出優質鑄甲製品3000次。
759,雕金專精1,累計做出優質雕金製品100次。
760,雕金專精2,累計做出優質雕金製品500次。
761,雕金專精3,累計做出優質雕金製品3000次。
762,皮革專精1,累計做出優質皮革製品100次。
763,皮革專精2,累計做出優質皮革製品500次。
764,皮革專精3,累計做出優質皮革製品3000次。
765,裁縫專精1,累計做出優質裁縫製品100次。
766,裁縫專精2,累計做出優質裁縫製品500次。
767,裁縫專精3,累計做出優質裁縫製品3000次。
768,煉金專精1,累計做出優質煉金製品100次。
769,煉金專精2,累計做出優質煉金製品500次。
770,煉金專精3,累計做出優質煉金製品3000次。
771,烹調專精1,累計做出優質烹調製品100次。
772,烹調專精2,累計做出優質烹調製品500次。
773,烹調專精3,累計做出優質烹調製品3000次。
774,採掘專精1,累計採掘到額外獎勵礦石素材300次。
775,採掘專精2,累計採掘到額外獎勵礦石素材1500次。
776,採掘專精3,累計採掘到額外獎勵礦石素材10000次。
777,採伐專精1,累計採伐到額外獎勵草木素材300次。
778,採伐專精2,累計採伐到額外獎勵草木素材1500次。
779,採伐專精3,累計採伐到額外獎勵草木素材10000次。
780,釣魚專精1,累計釣到大尺寸的魚100次。
781,釣魚專精2,累計釣到大尺寸的魚500次。
782,釣魚專精3,累計釣到大尺寸的魚3000次。
783,超越言語之壁,完成主線任務「從森林歸來」。
784,追蹤黑暗之影,完成主線任務「達爾坦庫爾家的悲劇」。
785,英雄的後繼者,完成主線任務「陰雲籠罩」。
786,自由的蒼翼,完成主線任務「石衛塔霸主」。
787,艾歐澤亞的希望,完成主線任務「暴虐風神迦樓羅」。
788,光之戰士,完成主線任務「超越幻想，究極神兵」。
789,述說傳奇之人1,累計完成10種任務。
790,述說傳奇之人2,累計完成30種任務。
791,述說傳奇之人3,累計完成100種任務。
792,魔獸終結者,以最高評價完成危命任務「受傷的魔獸——貝希摩斯」。
793,鐵蹄的弒神者,以最高評價完成危命任務「上古鬪神——奧丁」。
794,強殺奇美拉,以最高評價完成危命任務「狂暴巨獸——強化奇美拉」。
795,史特羅佩斯之敵,以最高評價完成危命任務「歸來的復仇者——史特羅佩斯」。
796,冥府引路人,以最高評價完成危命任務「死亡的假面——黃道巨蟹」。
797,收割者剋星,以最高評價完成危命任務「無情的收割者——懶惰口花勞倫斯」。
798,傑出的異端審問官,以最高評價完成危命任務「救世神的活祭：妖異之章」。
799,屠龍者,以最高評價完成危命任務「斯瓦拉的墜落」或「斯瓦拉的憤怒」。
800,埋枝村的救世主,以最高評價完成危命任務「紅腹蜂巢佔領戰」、「紅腹蜂巢防衛戰」、「紅腹蜂巢迎擊戰」其中之一。
801,跨天橋的英雄,以最高評價完成危命任務「跨天橋上的死鬥 迎擊納約克·秋」。
802,保護弱女子,以最高評價完成危命任務「振興貧女材場 討伐猛獸」。
803,命運中的危機1,成功完成10次危命任務。
804,命運中的危機2,成功完成100次危命任務。
805,命運中的危機3,成功完成300次危命任務。
806,命運中的危機4,成功完成1000次危命任務。
807,命運之子,成功完成3000次危命任務。
808,可靠的搭檔1,陸行鳥搭檔升為1級。
809,可靠的搭檔2,陸行鳥搭檔升為5級。
810,可靠的搭檔3,陸行鳥搭檔升為10級。
811,重生防爆組隊員,獲得夜暮夏裝或晨曦夏裝或條紋夏裝。
812,大陸馬戲團的秘密,完成季節任務「守護天節的搗蛋鬧劇」。
813,黑渦凶狼1,黑渦團的對戰等級升到1級。
814,黑渦凶狼2,黑渦團的對戰等級升到10級。
815,黑渦凶狼3,黑渦團的對戰等級升到20級。
816,黑渦凶狼4,黑渦團的對戰等級升到30級。
817,黑渦凶狼5,黑渦團的對戰等級升到40級。
818,黑渦凶狼6,黑渦團的對戰等級升到50級。
819,,
820,,
821,,
822,,
823,恆輝凶狼1,恆輝隊的對戰等級升到1級。
824,恆輝凶狼2,恆輝隊的對戰等級升到10級。
825,恆輝凶狼3,恆輝隊的對戰等級升到20級。
826,恆輝凶狼4,恆輝隊的對戰等級升到30級。
827,恆輝凶狼5,恆輝隊的對戰等級升到40級。
828,恆輝凶狼6,恆輝隊的對戰等級升到50級。
829,,
830,,
831,,
832,,
833,雙蛇凶狼1,雙蛇黨的對戰等級升到1級。
834,雙蛇凶狼2,雙蛇黨的對戰等級升到10級。
835,雙蛇凶狼3,雙蛇黨的對戰等級升到20級。
836,雙蛇凶狼4,雙蛇黨的對戰等級升到30級。
837,雙蛇凶狼5,雙蛇黨的對戰等級升到40級。
838,雙蛇凶狼6,雙蛇黨的對戰等級升到50級。
839,,
840,,
841,,
842,,
843,獄中困狼1,初次在群狼困鬥、群狼盛宴或水晶衝突中參戰。
844,獄中困狼2,在群狼困鬥、群狼盛宴或水晶衝突中累計參戰50次。
845,獄中困狼3,在群狼困鬥、群狼盛宴或水晶衝突中累計參戰100次。
846,獄中困狼4,在群狼困鬥、群狼盛宴或水晶衝突中累計參戰500次。
847,獄中困狼5,在群狼困鬥、群狼盛宴或水晶衝突中累計參戰1000次。
848,獄中古狼,在群狼困鬥、群狼盛宴或水晶衝突中累計參戰5000次。
849,凶狼狂嘯1,在群狼困鬥、群狼盛宴或水晶衝突中取得初次勝利。
850,凶狼狂嘯2,在群狼困鬥、群狼盛宴或水晶衝突中累計勝利50次。
851,凶狼狂嘯3,在群狼困鬥、群狼盛宴或水晶衝突中累計勝利100次。
852,凶狼狂嘯4,在群狼困鬥、群狼盛宴或水晶衝突中累計勝利500次。
853,凶狼狂嘯5,在群狼困鬥、群狼盛宴或水晶衝突中累計勝利1000次。
854,狼王狂嘯,在群狼困鬥、群狼盛宴或水晶衝突中累計勝利5000次。
855,獄炎的弒神者,在伊弗利特殲殛戰中戰勝伊弗利特。
856,狂風的弒神者,在迦樓羅殲殛戰中戰勝迦樓羅。
857,厚土的弒神者,在泰坦殲殛戰中戰勝泰坦。
858,令人銘記1,累計獲得10次最優隊員推薦。
859,令人銘記2,累計獲得50次最優隊員推薦。
860,令人銘記3,累計獲得100次最優隊員推薦。
861,令人銘記4,累計獲得300次最優隊員推薦。
862,銘記不忘的隊友,累計獲得500次最優隊員推薦。
863,灰黨1,與蜥蜴人族的「灰黨」之間的關係程度到達1級「中立」。
864,灰黨2,與蜥蜴人族的「灰黨」之間的關係程度到達2級「承認」。
865,灰黨3,與蜥蜴人族的「灰黨」之間的關係程度到達3級「友好」。
866,灰黨武人,與蜥蜴人族的「灰黨」之間的關係程度到達4級「信賴」。
867,暫留地妖精1,與妖精族的「暫留地妖精」之間的關係程度到達1級「中立」。
868,暫留地妖精2,與妖精族的「暫留地妖精」之間的關係程度到達2級「承認」。
869,暫留地妖精3,與妖精族的「暫留地妖精」之間的關係程度到達3級「友好」。
870,妖精之友,與妖精族的「暫留地妖精」之間的關係程度到達4級「信賴」。
871,再次踏遍銅鈴銅山,成功探索銅鈴銅山（騷亂坑道）的所有地區。
872,再次踏遍靜語莊園,成功探索靜語莊園（惡靈府邸）的所有地區。
873,踏遍天狼星燈塔,成功探索天狼星燈塔的所有地區。
874,永遠的雪人,獲得雪人帽、雪人服或雪人手套其中之一。
875,看哪，有一匹灰馬,完成季節任務「降神節的馬與鳥」。
876,愛情傳道士的助手,完成季節任務「戀人節永不結束」。
877,穿越時空的公主,完成季節任務「穿越時空的女兒節」。
878,尋寶獵人1,累計3次成功解讀陳舊的鞣革地圖（G1）並開啟寶箱。
879,尋寶獵人2,累計5次成功解讀陳舊的山羊革地圖（G2）並開啟寶箱。
880,尋寶獵人3,累計10次成功解讀陳舊的巨蟾蜍革地圖（G3）並開啟寶箱。
881,尋寶獵人4,累計20次成功解讀陳舊的野豬革地圖（G4）並開啟寶箱。
882,知名尋寶獵人,累計20次成功解讀陳舊的毒蜥蜴革地圖（G5）並開啟寶箱。
883,稱霸古代人迷宮,成功挑戰古代人迷宮。
884,踏遍古代人迷宮,成功探索古代人迷宮的所有地區。
885,過路聖人1,救助1位處於無法戰鬥狀態的非小隊隊友玩家。
886,過路聖人2,救助20位處於無法戰鬥狀態的非小隊隊友玩家。
887,稱霸第二大迷宮1,成功挑戰巴哈姆特大迷宮入侵之章。
888,稱霸第二大迷宮2,累計成功挑戰巴哈姆特大迷宮入侵之章5次。
889,稱霸第二大迷宮3,累計成功挑戰巴哈姆特大迷宮入侵之章10次。
890,勇闖第二大迷宮1,挑戰巴哈姆特大迷宮入侵之章，並成功探索第一階段所有地區。
891,勇闖第二大迷宮2,挑戰巴哈姆特大迷宮入侵之章，並成功探索第二階段所有地區。
892,勇闖第二大迷宮3,挑戰巴哈姆特大迷宮入侵之章，並成功探索第三階段所有地區。
893,淵水的弒神者,在利維亞桑殲殛戰中戰勝利維亞桑。
894,動亂的弒君者,在莫古力賢王殲殛戰中戰勝莫古爾·莫古十二世。
895,再次踏遍日影地修練所,成功探索日影地修練所（劍鬥領域）的所有地區。
896,再次踏遍布雷福洛克斯野營地,成功探索布雷福洛克斯野營地（紛爭要地）的所有地區。
897,踏遍無限城市街古蹟,成功探索無限城市街古蹟的所有地區。
898,覺醒之境,完成任務「前往石之家」。
899,混沌的漩渦,完成任務「混沌的漩渦」。
900,邂逅大迷宮,完成任務「第七靈災的真相」。
901,入侵大迷宮,完成任務「真相與決定」。
902,挑戰釣場之王,完成任務「海川魚神」。
903,全新的獵蛋人,完成任務「獵蛋賢者」。
904,第789洞穴團1,與地靈族的「第789洞穴團」之間的關係程度到達1級「中立」。
905,第789洞穴團2,與地靈族的「第789洞穴團」之間的關係程度到達2級「承認」。
906,第789洞穴團3,與地靈族的「第789洞穴團」之間的關係程度到達3級「友好」。
907,洞穴英雄,與地靈族的「第789洞穴團」之間的關係程度到達4級「信賴」。
908,諾布一夥1,與魚人族的「諾布一夥」之間的關係程度到達1級「中立」。
909,諾布一夥2,與魚人族的「諾布一夥」之間的關係程度到達2級「承認」。
910,諾布一夥3,與魚人族的「諾布一夥」之間的關係程度到達3級「友好」。
911,諾布家族,與魚人族的「諾布一夥」之間的關係程度到達4級「信賴」。
912,僱員大探險1,僱員探險成功5次。
913,僱員大探險2,僱員探險成功50次。
914,僱員大探險3,僱員探險成功100次。
915,探險菁英,僱員探險成功500次。
916,願者上鉤1,在重生、蒼穹、紅蓮區域釣上釣場之王。
917,願者上鉤2,在重生、蒼穹、紅蓮區域釣上16種釣場之王。
918,願者上鉤3,在重生、蒼穹、紅蓮區域釣上37種釣場之王。
919,騎士出征1,使用騎士挑戰高難度蠻神戰及大型任務共計50次。
920,騎士出征2,使用騎士挑戰高難度蠻神戰及大型任務共計100次。
921,頑強騎士,使用騎士挑戰高難度蠻神戰及大型任務共計200次。
922,戰士出征1,使用戰士挑戰高難度蠻神戰及大型任務共計50次。
923,戰士出征2,使用戰士挑戰高難度蠻神戰及大型任務共計100次。
924,勇猛戰士,使用戰士挑戰高難度蠻神戰及大型任務共計200次。
925,黃道之光,獲得任意一把「上古武器·魂靈」。
926,群星之光,獲得任意一把「上古武器·新星」。
927,天賜魔晶石,合成時產生了高一等級的魔晶石。
928,初出茅廬的探索者,完成探索筆記中的項目1-20。
929,見多識廣的探索者,完成探索筆記中的項目1-80。
930,紛爭不斷1,初次在紛爭前線中參戰。
931,紛爭不斷2,在紛爭前線中累計參戰30次。
932,紛爭不斷3,在紛爭前線中累計參戰50次。
933,紛爭不斷4,在紛爭前線中累計參戰100次。
934,紛爭不斷5,在紛爭前線中累計參戰300次。
935,身經千戰,在紛爭前線中累計參戰1000次。
936,海之都的凱旋1,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得初次勝利。
937,海之都的凱旋2,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得30次勝利。
938,海之都的凱旋3,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得50次勝利。
939,海之都的凱旋4,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得100次勝利。
940,海之都的凱旋5,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得300次勝利。
941,紫龍骨勳章,在加入黑渦團的狀態下，參加紛爭前線的戰鬥並取得1000次勝利。
942,森之都的凱旋1,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得初次勝利。
943,森之都的凱旋2,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得30次勝利。
944,森之都的凱旋3,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得50次勝利。
945,森之都的凱旋4,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得100次勝利。
946,森之都的凱旋5,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得300次勝利。
947,黑檀葉勳章,在加入雙蛇黨的狀態下，參加紛爭前線的戰鬥並取得1000次勝利。
948,沙之都的凱旋1,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得初次勝利。
949,沙之都的凱旋2,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得30次勝利。
950,沙之都的凱旋3,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得50次勝利。
951,沙之都的凱旋4,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得100次勝利。
952,沙之都的凱旋5,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得300次勝利。
953,黃金天平章,在加入恆輝隊的狀態下，參加紛爭前線的戰鬥並取得1000次勝利。
954,空中爭霸1,擊毀1架截擊無人機。
955,空中爭霸2,擊毀30架截擊無人機。
956,空中爭霸3,擊毀50架截擊無人機。
957,空中爭霸4,擊毀100架截擊無人機。
958,空中霸王,擊毀300架截擊無人機。
959,系統故障1,破壞1台截擊系統。
960,系統故障2,破壞5台截擊系統。
961,系統故障3,破壞10台截擊系統。
962,系統故障4,破壞20台截擊系統。
963,致命故障,破壞50台截擊系統。
964,密林狩獵新星,成功討伐在黑衣森林出現的4種B級惡名菁英。
965,黃沙狩獵新星,成功討伐在薩納蘭出現的5種B級惡名菁英。
966,碧海狩獵新星,成功討伐在拉諾西亞出現的6種B級惡名菁英。
967,雪山狩獵新星,成功討伐在庫爾札斯中央高地和摩杜納出現的2種B級惡名菁英。
968,令人期待的狩獵新星,完成「密林狩獵新星」、「黃沙狩獵新星」、「碧海狩獵新星」、「雪山狩獵新星」4種成就。
969,密林狩獵行家,成功討伐在黑衣森林出現的4種A級惡名菁英。
970,黃沙狩獵行家,成功討伐在薩納蘭出現的5種A級惡名菁英。
971,碧海狩獵行家,成功討伐在拉諾西亞出現的6種A級惡名菁英。
972,雪山狩獵行家,成功討伐在庫爾札斯中央高地和摩杜納出現的2種A級惡名菁英。
973,技巧熟練的狩獵行家,完成「密林狩獵行家」、「黃沙狩獵行家」、「碧海狩獵行家」、「雪山狩獵行家」4種成就。
974,密林狩獵大師,成功討伐在黑衣森林出現的4種S級惡名菁英。
975,黃沙狩獵大師,成功討伐在薩納蘭出現的5種S級惡名菁英。
976,碧海狩獵大師,成功討伐在拉諾西亞出現的6種S級惡名菁英。
977,雪山狩獵大師,成功討伐在庫爾札斯中央高地和摩杜納出現的2種S級惡名菁英。
978,聲名遠播的狩獵大師,完成「密林狩獵大師」、「黃沙狩獵大師」、「碧海狩獵大師」、「雪山狩獵大師」4種成就。
979,B級菁英殺手1,成功討伐10隻B級惡名菁英。
980,B級菁英殺手2,成功討伐50隻B級惡名菁英。
981,B級菁英殺手3,成功討伐300隻B級惡名菁英。
982,英名遠播的B級菁英殺手,成功討伐1000隻B級惡名菁英。
983,A級菁英殺手1,成功討伐5隻A級惡名菁英。
984,A級菁英殺手2,成功討伐30隻A級惡名菁英。
985,A級菁英殺手3,成功討伐200隻A級惡名菁英。
986,英名遠播的A級菁英殺手,成功討伐500隻A級惡名菁英。
987,S級菁英殺手1,成功討伐3隻S級惡名菁英。
988,S級菁英殺手2,成功討伐20隻S級惡名菁英。
989,S級菁英殺手3,成功討伐200隻S級惡名菁英。
990,英名遠播的S級菁英殺手,成功討伐500隻S級惡名菁英。
991,再次踏遍塔姆·塔拉墓園,成功探索塔姆·塔拉墓園（慘劇靈殿）的所有地區。
992,再次踏遍石衛塔,成功探索石衛塔（激戰城塞）的所有地區。
993,踏遍破艦島,成功探索破艦島的所有地區。
994,獰雷的弒神者,在拉姆殲殛戰中戰勝拉姆。
995,稱霸希爾科斯塔,成功挑戰希爾科斯塔。
996,踏遍希爾科斯塔,成功探索希爾科斯塔的所有地區。
997,殲滅大王花,在巴哈姆特零式大迷宮入侵之章1中戰勝大王花。
998,殲滅美瑠姬奴,在巴哈姆特零式大迷宮入侵之章2中戰勝美瑠姬奴。
999,殲滅降世化身,在巴哈姆特零式大迷宮入侵之章3中戰勝降世化身。
1000,殲滅白銀的凶鳥,在巴哈姆特零式大迷宮入侵之章4中戰勝奈爾·神·達納斯。
1001,艾歐澤亞的守護者,完成任務「艾歐澤亞的守護者」。
1002,熱血沸騰的紅蓮節,完成任務「紅蓮節與委員長那不得不說的故事」。
1003,重生之花,完成任務「慶祝重生」。
1004,新人郵遞員,完成任務「神出鬼沒的郵遞員」。
1005,解謎超人,完成任務「瓦因博德的謎題」。
1006,分解技工1,成功分解道具50次。
1007,分解技工2,成功分解道具200次。
1008,分解技工3,成功分解道具500次。
1009,分解技工4,成功分解道具1000次。
1010,分解技工5,成功分解道具2000次。
1011,大卸八塊,成功分解道具5000次。
1012,,
1013,,
1014,,
1015,願者上鉤4,在重生、蒼穹、紅蓮區域釣上56種釣場之王。
1016,願者上鉤5,在重生、蒼穹、紅蓮區域釣上71種釣場之王。
1017,願者上鉤6,在重生、蒼穹、紅蓮區域釣上81種釣場之王。
1018,願者上鉤7,在重生、蒼穹、紅蓮區域釣上87種釣場之王。
1019,秘寶獵人,累計20次成功解讀鞣革製的隱藏地圖並開啟寶箱。
1020,陸行鳥訓練師,對其他玩家的陸行鳥進行30次訓練。
1021,今夕何夕,完成任務「危在旦夕」。
1022,長風空力團1,與鳥人族的「長風空力團」之間的關係程度到達1級「中立」。
1023,長風空力團2,與鳥人族的「長風空力團」之間的關係程度到達3級「友好」。
1024,長風空力團3,與鳥人族的「長風空力團」之間的關係程度到達5級「尊敬」。
