key,5,6,7,8,9
192,/logcolor,/lcolor,/消息顏色<hex:02100103>/logcolor、/lcolor<hex:02100103>打開消息顏色設定窗口。,/消息顏色,
193,/playguide,/pguide,/資訊中心(/資訊)<hex:02100103>/playguide、/pguide<hex:02100103>打開資訊中心窗口。,/資訊中心,/資訊
194,/generaldutykey,/gdutykey,/任務通用鍵<hex:02100103>/generaldutykey、/gdutykey<hex:02100103>執行任務通用鍵。<hex:02100103><hex:02100103>>>示例<hex:02100103>危命任務範圍內<hex:02100103>切換等級同步。,/任務通用鍵,
195,/raidfinder,/rfinder,/大型任務搜尋器<hex:02100103>/raidfinder、/rfinder<hex:02100103>打開大型任務搜尋器。,/大型任務搜尋器,
196,/orchestrion,,/管弦樂琴<hex:02100103>/orchestrion<hex:02100103>打開管弦樂琴樂譜集窗口。,/管弦樂琴,
197,/countdown,/cd,/倒數計時 子命令<hex:02100103>/countdown、/cd<hex:02100103>設定戰鬥開始倒數計時時間。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>秒數(5-30)<hex:0249020103><hex:0248020103><hex:02100103>　實行指定時間的戰鬥開始倒數計時。以文本指令實行此操作時將不會保存指定秒數，同時也不會在聊天視窗中顯示每5秒一次的通知訊息。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開戰鬥開始倒數計時窗口。<hex:02100103>>>示例<hex:02100103>/倒數計時 10<hex:02100103>執行10秒的戰鬥開始倒數計時。,/倒數計時,
198,/contactlist,,/戰友列表<hex:02100103>/contactlist<hex:02100103>打開戰友列表。,/戰友列表,
199,/mountspeed,,/坐騎速度<hex:02100103>/mountspeed<hex:02100103>打開坐騎速度窗口。,/坐騎速度,
200,,,,,
201,/?,,/? 指令名<hex:02100103>顯示指定指令的說明。,,
202,/wait,,/等待 等待時間<hex:02100103>/wait<hex:02100103>宏專用指令。可以讓宏在等待指定時間後發動。<hex:02100103>設定等待時間的數值時，「1」大約相當於1秒，且只可以設定整數。<hex:02100103>等待時間最多可以設定為60，超過60時按60算。,/等待,
203,,,,,
204,/legacymark,/lmark,/十二神印記(/神印) 子命令<hex:02100103>/legacymark、/lmark<hex:02100103>設定是否顯示自己角色的十二神印記。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　顯示十二神印記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　不顯示十二神印記。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在顯示與不顯示之間切換。,/十二神印記,/神印
206,/gcsalute,,/軍禮 子命令<hex:02100103>/gcsalute<hex:02100103>以所屬大國防聯軍的標準行軍禮。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>　只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　做出動作並顯示文字提示。,/軍禮,
207,/macroicon,/micon,/宏圖標 圖標名 分類名<hex:02100103>/macroicon、/micon<hex:02100103>用戶巨集專用。在熱鍵欄上顯示指定圖標名的圖標，在同一個用戶巨集命令內只能生效一次。<hex:02100103>>>分類名<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>技能(action)<hex:0249020103><hex:0248020103><hex:02100103>　…將技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>青魔法技能(blueaction)<hex:0249020103><hex:0248020103><hex:02100103>　…將技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>對戰技能(pvpaction)<hex:0249020103><hex:0248020103><hex:02100103>　…將對戰技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間、所需魔力等情報。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>共通技能(general)<hex:0249020103><hex:0248020103><hex:02100103>　…將共通技能名指定到圖標名上，可以顯示出該技能的圖標及技能的複唱時間。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>情感動作(emote)<hex:0249020103><hex:0248020103><hex:02100103>　…將情感動作名指定到圖標名上，可以顯示出該情感動作的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>搭檔(buddy) 搭檔名<hex:0249020103><hex:0248020103><hex:02100103>　…將搭檔技能名指定到圖標名上，可以顯示出該技能的圖標。搭檔名可以省略。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>召喚獸(pet)<hex:0249020103><hex:0248020103><hex:02100103>　…將召喚獸技能名指定到圖標名上，可以顯示出該技能的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>寵物(minion)<hex:0249020103><hex:0248020103><hex:02100103>　…將寵物名指定到圖標名上，可以顯示出該寵物的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>坐騎(mount)<hex:0249020103><hex:0248020103><hex:02100103>　…將坐騎名指定到圖標名上，可以顯示出該坐騎的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>道具(item)<hex:0249020103><hex:0248020103><hex:02100103>　…將道具名指定到圖標名上，可以顯示出該道具的圖標和持有數量。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>標記(marking)<hex:0249020103><hex:0248020103><hex:02100103>　…將標記名指定到圖標名上，可以顯示出該標記的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>場景標記(waymark)<hex:0249020103><hex:0248020103><hex:02100103>　…將場景標記名指定到圖標名上，可以顯示出該場景標記的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>套裝(gearset)<hex:0249020103><hex:0248020103><hex:02100103>　…將套裝編號指定到圖標名上，可以顯示出該套裝的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>職業(classjob)<hex:0249020103><hex:0248020103><hex:02100103>　…將職業名指定到圖標名上，可以顯示出該職業的圖標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>快捷發言(quickchat)<hex:0249020103><hex:0248020103><hex:02100103>　…將快捷發言名指定到圖標名上，可以顯示出該快捷發言的圖標。<hex:02100103>※省略分類<hex:02100103>　…會按照技能名來處理。,/宏圖標,
208,/recast,,/複唱時間(/複唱) 技能名<hex:02100103>/recast<hex:02100103>在對話框內顯示技能的複唱時間，即還有多久可以再次使用。<hex:02100103>>>示例<hex:02100103>/複唱時間 乙太超流<hex:02100103>顯示距離可再次使用「乙太超流」技能還有多少時間。,/複唱時間,/複唱
209,/gearset,/gs,/套裝 子命令<hex:02100103>/gearset、/gs<hex:02100103>進行套裝相關的操作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>更換(change) 套裝編號 投影模板編號(1-20)<hex:0249020103><hex:0248020103><hex:02100103>　裝備指定編號的套裝，如果輸入了投影模板編號，則同時對套裝進行投影。投影模板編號可省略。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>查看(view) 套裝編號<hex:0249020103><hex:0248020103><hex:02100103>　查看指定編號套裝的內容。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>保存(save) 套裝編號<hex:0249020103><hex:0248020103><hex:02100103>　將當前穿著的裝備保存到指定編號的位置中；省略編號的情況下會自動登錄到最小空位編號中；指定編號已有內容時會直接覆蓋保存。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>清除(remove) 套裝編號<hex:0249020103><hex:0248020103><hex:02100103>　刪除指定編號的套裝，裝備本身不會被刪除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開套裝列表。<hex:02100103>>>示例<hex:02100103>/套裝 更換 1 2<hex:02100103>裝備編號1的套裝並將其投影成投影模板編號2的外觀。,/套裝,
210,/itemsort,/isort,/道具整理(整理) 子命令<hex:02100103>/itemsort、/isort<hex:02100103>可以以比「自動整理」更加詳細的設定來整理物品的排列順序。該命令中設定的條件與原有的「自動整理」條件不會發生衝突，只會對該命令有影響。<hex:02100103><hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>條件(condition) 對象 條件 順序<hex:0249020103><hex:0248020103><hex:02100103>　在指定的對象範圍內將指定的順序設定為排列條件。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>實行(execute) 對象<hex:0249020103><hex:0248020103><hex:02100103>　在指定的對象範圍內以設定的條件進行排列。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除(clear) 對象<hex:0249020103><hex:0248020103><hex:02100103>　撤除指定對象範圍內設定的排列條件，該狀態下由於排列條件已經撤除，通過命令進行排列時不會有任何效果。<hex:02100103><hex:02100103>>>對象指定<hex:02100103>物品(Inventory) 僱員物品(Retainer) 兵裝庫(ArmouryChest) 陸行鳥鞍囊（saddlebag） 陸行鳥鞍囊2（rightsaddlebag） 主手(main) 副手(sub) 頭部(head) 身體(body) 手臂(hands)  腿部(legs) 腳部(feet) 頸部(neck) 耳部(ears) 腕部(wrists) 戒指(rings) 靈魂水晶(soul)<hex:02100103><hex:02100103>>>條件指定<hex:02100103>道具編號(id) 精鍊度(spiritbond) 道具種類(category) 裝備等級(level) 物品品級(itemlevel) 打包數量(stack) 優質道具(hq) 魔晶石數(materia) 物理基本性能(physicaldamage) 魔法基本性能(magicdamage) 攻擊間隔(delay) 物理自動攻擊(physicalautoattack) 格擋發動力(blockrate) 格擋性能(blockstrength) 物理防禦力(defense) 魔法防禦力(magicdefense) 力量(str) 靈巧(dex) 耐力(vit) 智力(int) 精神(mnd) 作業精度(craftsmanship) 加工精度(control) 獲得力(gathering) 鑑別力(perception) 分欄(tab)<hex:02100103>※分欄(tab)會按照每個收納分欄進行指定分配。<hex:02100103><hex:02100103>>>順序指定<hex:02100103>升序(asc) 降序(des)<hex:02100103>※順序省略時會按照升序進行處理。<hex:02100103>※條件指定設為「分欄(tab)」時不需要設定。<hex:02100103><hex:02100103>>>示例<hex:02100103>/道具整理 條件 主手 精鍊度 升序<hex:02100103>/道具整理 條件 主手 物品品級 降序<hex:02100103>/道具整理 實行 主手<hex:02100103>將兵裝庫內主手欄下的排列條件設為精鍊度升序及道具品級降序，並開始進行整理。,/道具整理,/整理
211,/random,,/隨機數 上限值<hex:02100103>/random<hex:02100103>在0～999的數字中隨機抽選出一個並顯示在聊天視窗中。在說話範圍內的玩家都能夠看到結果。<hex:02100103>>>上限值（2～999）<hex:02100103>在隨機抽選數字時指定上限值。指定上限值後，數字將從（1～上限值）的範圍內抽選。省略上限值時則從（0～999）的範圍內進行抽選。<hex:02100103>>>示例<hex:02100103>/隨機數<hex:02100103>發送0～999範圍內的隨機擲骰數字。<hex:02100103>/隨機數 16<hex:02100103>發送從1～16範圍內的隨機擲骰數字。,/隨機數,
212,/instance,,/副本區檢查<hex:02100103>/instance<hex:02100103>檢查當前所在地區是否為副本區域，並在聊天視窗中顯示結果。,/副本區檢查,/副本區
213,/cleartellhistory,/cth,/清除悄悄話記錄<hex:02100103>/cleartellhistory、/cth<hex:02100103>將悄悄話的歷史記錄全部清除。,/清除悄悄話記錄,
214,/macrolock,/mlock,/鎖定巨集指令(/鎖宏)<hex:02100103>/macrolock、/mlock<hex:02100103>巨集指令專用，使用該命令之後，在同一個宏內的所有指令完成之前不允許執行其他巨集指令。,/鎖定巨集指令,/鎖宏
215,/macroerror,/merror,/宏錯誤提示 子命令<hex:02100103>/macroerror、/merror<hex:02100103>巨集命令專用。設定是否顯示在運行巨集命令的過程中出現的錯誤提示。巨集命令運行前預設為顯示狀態。巨集命令結束後，即使之前設定成了不顯示狀態，也會自動回到預設的顯示狀態。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　顯示錯誤提示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　不顯示錯誤提示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在顯示與不顯示之間切換。,/宏錯誤提示,
216,/clearlog,/cl,/清除消息記錄<hex:02100103>/clearlog、/cl<hex:02100103>將聊天欄的歷史記錄全部清除。,/清除消息記錄,
217,/macrocancel,/mcancel,/取消宏<hex:02100103>/macrocancel、/mcancel<hex:02100103>只能在對話欄中輸入。停止正在執行的巨集指令。,/取消宏,
218,/playtime,/ptime,/遊戲時間<hex:02100103>/playtime、/ptime<hex:02100103>顯示當前角色的累計遊戲時間。,/遊戲時間,
219,/grouppose,/gpose,"/集體動作<hex:02100103>/grouppose、/gpose<hex:02100103>執行集體動作。<hex:02100103>>>功能內操作<hex:02100103>顯示鏡頭設定窗口<hex:02100103><hex:021E020B03>/R鍵、小鍵盤*/滑鼠滾輪<hex:02100103>角色面朝鏡頭方向(開/關)<hex:02100103><hex:021E020C03>/空格鍵<hex:02100103>鏡頭位置打光<hex:02100103><hex:021E020E03>/X鍵<hex:02100103>全體動作暫停<hex:02100103><hex:021E020F03>/1鍵<hex:02100103>目標動作暫停<hex:02100103><hex:021E021003>/2鍵<hex:02100103>切換注視目標<hex:02100103><hex:021E020703>/<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>鍵<hex:02100103>調整鏡頭<hex:02100103><hex:021E021503>/W,A,S,D,Q,E鍵<hex:02100103>重置鏡頭<hex:02100103><hex:0212021103>/Z鍵",/集體動作,
220,/itemsearch,/isearch,/道具檢索 關鍵詞<hex:02100103>/itemsearch、/isearch<hex:02100103>只能在對話欄中輸入。可以通過輸入關鍵詞對所持物品進行檢索。<hex:02100103>檢索對象為裝備中的物品、背包、陸行鳥鞍囊、兵裝庫、僱員物品欄、收藏櫃、投影台。<hex:02100103>>>示例<hex:02100103>/道具檢索 恢復藥<hex:02100103>檢索所持品中名稱包含了關鍵詞「恢復藥」的道具。,/道具檢索,
221,/idlingcamera,/icam,"/觀景視角 代名詞<hex:02100103>/idlingcamera、/icam<hex:02100103>切換為景觀視角。<hex:02100103>代名詞可以省略。在指定了代名詞的情況下，攝像機鏡頭將會鎖定該目標進行觀景。如果指定的目標無法作為鎖定目標進行觀景，則會隨機進行觀景。<hex:02100103>>>功能內操作<hex:02100103>顯示鏡頭設定窗口<hex:02100103><hex:021E020B03>/R鍵、小鍵盤*/滑鼠滾輪<hex:02100103>暫時停止或繼續進行觀景視角的切換<hex:02100103><hex:021E020903>/小鍵盤0/左鍵單擊<hex:02100103>切換場景<hex:02100103><hex:021E020703>/<hex:020823E4E94F04FF0E>tab,shift+tab<hex:FF0E>Tab,Shift+Tab<hex:03>鍵<hex:02100103>調整鏡頭<hex:02100103><hex:021E021503>/W,A,S,D,Q,E鍵<hex:02100103>重置鏡頭<hex:02100103><hex:0212021103>/Z鍵<hex:02100103>>>示例<hex:02100103>/觀景視角<hex:02100103>隨機選擇對象執行觀景。<hex:02100103>/觀景視角 <目標><hex:02100103>選擇指定目標作為對象來執行觀景。",/觀景視角,
222,,,,,
223,/duelswitch,,/決鬥申請攔截 子命令<hex:02100103>/duelswitch<hex:02100103>更改是否接受決鬥申請的設定。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>強制拒絕決鬥申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>接受決鬥申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>在拒絕和接受之間切換。<hex:02100103>>>示例<hex:02100103>/決鬥申請攔截 開<hex:02100103>強制拒絕決鬥申請。,/決鬥申請攔截,
224,/beginnerchannelinvitation,/bchannelinvitation,/接受新人頻道的邀請（/新人邀請） 子命令<hex:02100103>/beginnerchannelinvitation、/bchannelinvitation<hex:02100103>更改是否接受新人頻道的邀請。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　接受邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　自動拒絕邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在接受和拒絕之間切換。<hex:02100103><hex:02100103>>>示例<hex:02100103>/接受新人頻道的邀請 開<hex:02100103>　接受邀請。,/接受新人頻道的邀請,/新人邀請
225,/beginnerchannelleave,/bchannelleave,/退出新人頻道（/退新）<hex:02100103>/beginnerchannelleave、/bchannelleave<hex:02100103>從新人頻道中退出。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>新人及回歸者專用。<hex:0249020103><hex:0248020103>,/退出新人頻道,/退新
226,/egiglamour,,/召喚物投影 召喚獸的名字 外貌<hex:02100103>/petmirage、/egimirage<hex:02100103>可以改變接下來召喚的召喚獸外貌。<hex:02100103>但在對戰任務中無效。<hex:02100103>>>召喚獸的名字<hex:02100103>寶石獸<hex:02100103>迦樓羅之靈<hex:02100103>泰坦之靈<hex:02100103>伊弗利特之靈<hex:02100103>朝日小仙女<hex:02100103>>>外貌<hex:02100103>寶石獸<hex:02100103>綠寶石獸<hex:02100103>黃寶石獸<hex:02100103>紅寶石獸<hex:02100103>迦樓羅之靈<hex:02100103>泰坦之靈<hex:02100103>伊弗利特之靈<hex:02100103>夕月小仙女<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>省略外貌或在外貌處輸入「撤除(clear)」<hex:0249020103><hex:0248020103><hex:02100103>召喚獸會恢復原狀。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>顯示召喚獸的外貌設定列表。<hex:02100103><hex:02100103>>>示例<hex:02100103>/召喚獸投影 迦樓羅之靈 紅寶石獸<hex:02100103>將迦樓羅之靈的外貌變成紅寶石獸。<hex:02100103>/召喚獸投影 迦樓羅之靈<hex:02100103>將迦樓羅之靈的外貌恢復原狀。<hex:02100103>/召喚獸投影<hex:02100103>顯示召喚獸的外貌設定列表。,/召喚物投影,/egimirage
227,/title,,/稱號 子命令<hex:02100103>/title<hex:02100103>改變稱號。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>設定 稱號名<hex:0249020103><hex:0248020103><hex:02100103>　將稱號設定為稱號名對應的稱號。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除<hex:0249020103><hex:0248020103><hex:02100103>　將稱號撤除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　將稱號變為隨機一個已獲得的稱號。<hex:02100103>>>示例<hex:02100103>/稱號 設定 銀劍<hex:02100103>　將稱號設為「銀劍」。,/稱號,/title
228,/bahamutsize,,/巴哈姆特尺寸<hex:02100103>/bahamutsize<hex:02100103>可以變更亞靈神巴哈姆特的尺寸。<hex:02100103>※此文本指令已和「/召喚獸尺寸」合併，今後請使用新指令。,/巴哈姆特尺寸,/bahamutsize
229,/alarm,,"/鬧鐘 子命令<hex:02100103>/alarm<hex:02100103>設定鬧鐘。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>""鬧鐘名"" 時間類型(本、服、艾) 重覆通知(重覆) 時間(0000-2400) 提前(0-60)分鐘提醒 音效編號(音效00-音效05) 副本任務中靜音(靜音)<hex:0249020103><hex:0248020103><hex:02100103>　設定在指定時間進行通知提醒的鬧鐘。<hex:02100103>　加上重覆通知(重覆)子命令時鬧鐘會每小時提醒一次。<hex:02100103>　加上音效編號(音效00-音效05)子命令可以指定鬧鐘音效。<hex:02100103>　加上副本任務中靜音(靜音)子命令可以讓副本中不進行鬧鐘的聲音提醒。<hex:02100103>　重覆、提前多少分鐘提醒、音效編號、副本任務中靜音的子命令可以省略。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>撤除<hex:0249020103><hex:0248020103><hex:02100103>　將設定的鬧鐘全部刪除。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開鬧鐘窗口。<hex:02100103><hex:02100103>>>時間類型<hex:02100103>本（lt） 本地時間<hex:02100103>服（st） 伺服器時間<hex:02100103>艾（et） 艾歐澤亞時間<hex:02100103><hex:02100103>>>示例<hex:02100103>/鬧鐘 ""集合時間"" 本 2000 10 音效04<hex:02100103>　設定一個名為集合時間的鬧鐘，在本地時間20點前提前10分鐘以4號音效提醒。<hex:02100103>/鬧鐘 ""休息"" 本 重覆 30 音效05<hex:02100103>　設定一個名為休息的鬧鐘，在本地時間每個小時的30分時以5號音效提醒。",/鬧鐘,
230,,,,,
231,/busy,,/忙碌 子命令<hex:02100103>/busy<hex:02100103>將線上狀態設定為「忙碌」。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改成「忙碌」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改回「線上」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「忙碌」與「線上」之間切換。,/忙碌,
232,/away,/afk,/離開(/離) 子命令<hex:02100103>/away、/afk<hex:02100103>將線上狀態設定為「離開」。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改成「離開」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改回「線上」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「離開」與「線上」之間切換。,/離開,/離
233,/lookingforparty,/lfp,/希望組隊 子命令 職業<hex:02100103>/lookingforparty、/lfp<hex:02100103>將線上狀態設定為「希望組隊」，並附加希望組隊的職業。<hex:02100103>>>職業(※可以指定多個職業，順序不限)<hex:02100103>騎士(PLD)　劍術師(GLA)　戰士(WAR)　斧術師(MRD)　暗黑騎士(DRK)　絕槍戰士(GNB)　白魔法師(WHM)　幻術師(CNJ)　學者(SCH)　占星術士(AST)　賢者(SGE)　武僧(MNK)　格鬥家(PGL)　龍騎士(DRG)　槍術師(LNC)　忍者(NIN)　雙劍師(ROG)　武士(SAM)　釤鐮客(RPR)　蝰蛇劍士(VPR)　吟遊詩人(BRD)　弓箭手(ARC)　機工士(MCH)　舞者(DNC)　黑魔法師(BLM)　咒術師(THM)　召喚師(SMN)　秘術師(ACN)　赤魔法師(RDM)　繪靈法師(PCT)　青魔法師(BLU)　刻木匠(CRP)　鍛鐵匠(BSM)　鑄甲匠(ARM)　雕金匠(GSM)　製革匠(LTW)　裁衣匠(WVR)　煉金術士(ALC)　烹調師(CUL)　採礦工(MIN)　園藝工(BTN)　捕魚人(FSH)<hex:02100103>※省略該條件會預設為指定當前職業。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改成「希望組隊」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改回「線上」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「希望組隊」與「線上」之間切換。,/希望組隊,
234,/lookingformeld,/lfm,/接受鑲嵌魔晶石請求(/鑲嵌魔晶石) 子命令<hex:02100103>/lookingformeld、/lfm<hex:02100103>將線上狀態設定為「接受鑲嵌魔晶石請求」。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改成「接受鑲嵌魔晶石請求」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改回「線上」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「接受鑲嵌魔晶石請求」與「線上」之間切換。,/接受鑲嵌魔晶石請求,/鑲嵌魔晶石
235,/searchcomment,/scomment,/個性簽名(/簽名) 文字內容<hex:02100103>/searchcomment、/scomment<hex:02100103>將指定文字內容設定成搜索玩家時的簽名。,/個性簽名,/簽名
236,/beginnerstatus,/bstatus,/新人狀態 子命令<hex:02100103>/beginnerstatus、/bstatus<hex:02100103>更改自己的新人線上狀態。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟新人狀態。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除新人狀態。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟與解除之間切換。<hex:02100103>>>示例<hex:02100103>/新人狀態 開<hex:02100103>開啟新人狀態。,/新人狀態,
237,/beginnerchannel,/bchannel,/加入新人頻道 子命令<hex:02100103>/beginnerchannel、/bchannel<hex:02100103>設定指導者是否自動加入新人頻道。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動加入新人頻道的設定，並加入新人頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　解除自動加入新人頻道的設定，如果已經加入了新人頻道則會退出。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟與解除之間切換。<hex:02100103>>>示例<hex:02100103>/加入新人頻道 開<hex:02100103>開啟自動加入新人頻道的設定。<hex:02100103>,/加入新人頻道,/bchannel
238,/returnerstatusoff,,/解除回歸者狀態<hex:02100103>/returnerstatusoff<hex:02100103>解除回歸者狀態。,/解除回歸者狀態,
239,/roleplaying,,/角色扮演中 子命令<hex:02100103>/roleplaying<hex:02100103>將線上狀態設定為「角色扮演中」。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改成「角色扮演中」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將狀態改回「線上」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「角色扮演中」與「線上」之間切換。,/角色扮演中,/roleplaying
240,,,,,
241,,,,,
242,,,,,
243,,,,,
244,,,,,
245,,,,,
246,,,,,
247,,,,,
248,,,,,
249,,,,,
250,,,,,
